blocknummer;artikelnummer;artikelalias;beschreibung;kategorie;masse;bruttopreis;blockpreis;preisgruppe;verrechenbar
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;23486.9;;7;ja
BC1623378;W6091;O609101;Oberschrank 600mm;Oberschränke;;16313.9;;0;ja
BC1623378;W6091;O609101;Oberschrank 600mm;Oberschränke;;16857.9;;1;ja
BC1623378;W6091;O609101;Oberschrank 600mm;Oberschränke;;17348.4;;2;ja
BC1623378;W6091;O609101;Oberschrank 600mm;Oberschränke;;17927.4;;3;ja
BC1623378;W6091;O609101;Oberschrank 600mm;Oberschränke;;18500.4;;4;ja
BC1623378;W6091;O609101;Oberschrank 600mm;Oberschränke;;19677.9;;5;ja
BC1623378;W6091;O609101;Oberschrank 600mm;Oberschränke;;20947.4;;6;ja
BC1623378;W6091;O609101;Oberschrank 600mm;Oberschränke;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16313.9;;0;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16857.9;;1;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17348.4;;2;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17927.4;;3;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18500.4;;4;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19677.9;;5;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;20947.4;;6;ja
BC1623378;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;23486.9;;7;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;16313.9;;0;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;16857.9;;1;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;17348.4;;2;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;17927.4;;3;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;18500.4;;4;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;19677.9;;5;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;20947.4;;6;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;23486.9;;7;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;16313.9;;0;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;16857.9;;1;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;17348.4;;2;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;17927.4;;3;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;18500.4;;4;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;19677.9;;5;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;20947.4;;6;ja
BC1623378;APR4060;;*  600;Arbeitsplatten;;23486.9;;7;ja
BC1623380;KGB6071D;D607107;Front 600mm für integrierte;Fronten / Blenden;;17842.4;;0;ja
BC1623380;KGB6071D;D607107;Front 600mm für integrierte;Fronten / Blenden;;18438.9;;1;ja
BC1623380;KGB6071D;D607107;Front 600mm für integrierte;Fronten / Blenden;;18975.9;;2;ja
BC1623380;KGB6071D;D607107;Front 600mm für integrierte;Fronten / Blenden;;19611.9;;3;ja
BC1623380;KGB6071D;D607107;Front 600mm für integrierte;Fronten / Blenden;;20243.4;;4;ja
BC1623380;KGB6071D;D607107;Front 600mm für integrierte;Fronten / Blenden;;21543.9;;5;ja
BC1623380;KGB6071D;D607107;Front 600mm für integrierte;Fronten / Blenden;;22939.4;;6;ja
BC1623380;KGB6071D;D607107;Front 600mm für integrierte;Fronten / Blenden;;25729.4;;7;ja
BC1623380;U6071D;U607103;Unterschrank 600mm;Unterschränke;;17842.4;;0;ja
BC1623380;U6071D;U607103;Unterschrank 600mm;Unterschränke;;18438.9;;1;ja
BC1623380;U6071D;U607103;Unterschrank 600mm;Unterschränke;;18975.9;;2;ja
BC1623380;U6071D;U607103;Unterschrank 600mm;Unterschränke;;19611.9;;3;ja
BC1623380;U6071D;U607103;Unterschrank 600mm;Unterschränke;;20243.4;;4;ja
BC1623380;U6071D;U607103;Unterschrank 600mm;Unterschränke;;21543.9;;5;ja
BC1623380;U6071D;U607103;Unterschrank 600mm;Unterschränke;;22939.4;;6;ja
BC1623380;U6071D;U607103;Unterschrank 600mm;Unterschränke;;25729.4;;7;ja
BC1623380;GSBI6071;D607106;Front 600mm für integrierte;Fronten / Blenden;;17842.4;;0;ja
BC1623380;GSBI6071;D607106;Front 600mm für integrierte;Fronten / Blenden;;18438.9;;1;ja
BC1623380;GSBI6071;D607106;Front 600mm für integrierte;Fronten / Blenden;;18975.9;;2;ja
BC1623380;GSBI6071;D607106;Front 600mm für integrierte;Fronten / Blenden;;19611.9;;3;ja
BC1623380;GSBI6071;D607106;Front 600mm für integrierte;Fronten / Blenden;;20243.4;;4;ja
BC1623380;GSBI6071;D607106;Front 600mm für integrierte;Fronten / Blenden;;21543.9;;5;ja
BC1623380;GSBI6071;D607106;Front 600mm für integrierte;Fronten / Blenden;;22939.4;;6;ja
BC1623380;GSBI6071;D607106;Front 600mm für integrierte;Fronten / Blenden;;25729.4;;7;ja
BC1623380;SPU4071D;US407103;Spülenunterschrank 400mm;Unterschränke;;17842.4;;0;ja
BC1623380;SPU4071D;US407103;Spülenunterschrank 400mm;Unterschränke;;18438.9;;1;ja
BC1623380;SPU4071D;US407103;Spülenunterschrank 400mm;Unterschränke;;18975.9;;2;ja
BC1623380;SPU4071D;US407103;Spülenunterschrank 400mm;Unterschränke;;19611.9;;3;ja
BC1623380;SPU4071D;US407103;Spülenunterschrank 400mm;Unterschränke;;20243.4;;4;ja
BC1623380;SPU4071D;US407103;Spülenunterschrank 400mm;Unterschränke;;21543.9;;5;ja
BC1623380;SPU4071D;US407103;Spülenunterschrank 400mm;Unterschränke;;22939.4;;6;ja
BC1623380;SPU4071D;US407103;Spülenunterschrank 400mm;Unterschränke;;25729.4;;7;ja
BC1623380;APR4060;;*  600;Arbeitsplatten;;17842.4;;0;ja
BC1623380;APR4060;;*  600;Arbeitsplatten;;18438.9;;1;ja
BC1623380;APR4060;;*  600;Arbeitsplatten;;18975.9;;2;ja
BC1623380;APR4060;;*  600;Arbeitsplatten;;19611.9;;3;ja
BC1623380;APR4060;;*  600;Arbeitsplatten;;20243.4;;4;ja
BC1623380;APR4060;;*  600;Arbeitsplatten;;21543.9;;5;ja
BC1623380;APR4060;;*  600;Arbeitsplatten;;22939.4;;6;ja
BC1623380;APR4060;;*  600;Arbeitsplatten;;25729.4;;7;ja
BC1623382;G88D143;HG6014360;Geräte-Hochschrank 600mm;Hochschränke;;403.8;;0;ja
BC1623382;G88D143;HG6014360;Geräte-Hochschrank 600mm;Hochschränke;;419.3;;1;ja
BC1623382;G88D143;HG6014360;Geräte-Hochschrank 600mm;Hochschränke;;438.8;;2;ja
BC1623382;G88D143;HG6014360;Geräte-Hochschrank 600mm;Hochschränke;;458.8;;3;ja
BC1623382;G88D143;HG6014360;Geräte-Hochschrank 600mm;Hochschränke;;481.3;;4;ja
BC1623382;G88D143;HG6014360;Geräte-Hochschrank 600mm;Hochschränke;;522.3;;5;ja
BC1623382;G88D143;HG6014360;Geräte-Hochschrank 600mm;Hochschränke;;574.8;;6;ja
BC1623382;G88D143;HG6014360;Geräte-Hochschrank 600mm;Hochschränke;;655.3;;7;ja
BC1623382;AB1658;AB1658;Abdeckboden 16mm;Zubehör;;403.8;;0;ja
BC1623382;AB1658;AB1658;Abdeckboden 16mm;Zubehör;;419.3;;1;ja
BC1623382;AB1658;AB1658;Abdeckboden 16mm;Zubehör;;438.8;;2;ja
BC1623382;AB1658;AB1658;Abdeckboden 16mm;Zubehör;;458.8;;3;ja
BC1623382;AB1658;AB1658;Abdeckboden 16mm;Zubehör;;481.3;;4;ja
BC1623382;AB1658;AB1658;Abdeckboden 16mm;Zubehör;;522.3;;5;ja
BC1623382;AB1658;AB1658;Abdeckboden 16mm;Zubehör;;574.8;;6;ja
BC1623382;AB1658;AB1658;Abdeckboden 16mm;Zubehör;;655.3;;7;ja
BC1623382;U6071D;U607103;Unterschrank 600mm;Unterschränke;;403.8;;0;ja
BC1623382;U6071D;U607103;Unterschrank 600mm;Unterschränke;;419.3;;1;ja
BC1623382;U6071D;U607103;Unterschrank 600mm;Unterschränke;;438.8;;2;ja
BC1623382;U6071D;U607103;Unterschrank 600mm;Unterschränke;;458.8;;3;ja
BC1623382;U6071D;U607103;Unterschrank 600mm;Unterschränke;;481.3;;4;ja
BC1623382;U6071D;U607103;Unterschrank 600mm;Unterschränke;;522.3;;5;ja
BC1623382;U6071D;U607103;Unterschrank 600mm;Unterschränke;;574.8;;6;ja
BC1623382;U6071D;U607103;Unterschrank 600mm;Unterschränke;;655.3;;7;ja
